# TELEGRAM SCANNER CALLS LOG — LAST 3 MONTHS (MAY 14, 2026 - AUG 14, 2026)
# Total Records: 205
# Format: Enriched Tabular Text / Markdown & JSON Copy-Paste Ready

| Signal ID | Timestamp (UTC) | Call Action | Symbol | Direction | Pattern | AI Score | Entry | SL | TP | Call Summary |
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28715",
    "timestamp": "2026-08-11T14:21:21.990248+00:00",
    "call_action": "CALL: SHORT BTC/USD",
    "symbol": "BTC/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: NY_OPEN, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64146.04. Hurst: 0.506 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "NY_OPEN",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28706",
    "timestamp": "2026-08-11T13:54:00.370394+00:00",
    "call_action": "CALL: SHORT BTC/USD",
    "symbol": "BTC/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: NY_OPEN, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64146.04. Hurst: 0.500 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "NY_OPEN",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28705",
    "timestamp": "2026-08-11T13:50:57.058465+00:00",
    "call_action": "CALL: SHORT BTC/USD",
    "symbol": "BTC/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: NY_OPEN, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64146.04. Hurst: 0.499 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "NY_OPEN",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28703",
    "timestamp": "2026-08-11T13:47:53.876029+00:00",
    "call_action": "CALL: SHORT BTC/USD",
    "symbol": "BTC/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: NY_OPEN, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64146.04. Hurst: 0.500 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "NY_OPEN",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28339",
    "timestamp": "2026-08-10T13:28:47.633863+00:00",
    "call_action": "CALL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: NY_OPEN, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64897.52. Hurst: 0.272 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "NY_OPEN",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28337",
    "timestamp": "2026-08-10T13:25:44.387982+00:00",
    "call_action": "CALL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: NY_OPEN, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64897.52. Hurst: 0.272 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "NY_OPEN",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28329",
    "timestamp": "2026-08-10T12:47:33.183459+00:00",
    "call_action": "CALL: LONG ETH/USD",
    "symbol": "ETH/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: NY_OPEN, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 1911.03. Hurst: 0.116 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "NY_OPEN",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28230",
    "timestamp": "2026-08-10T04:48:06.662646+00:00",
    "call_action": "CALL: LONG ETH/USD",
    "symbol": "ETH/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: ASIAN_FADE, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 1912.00. Hurst: 0.123 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "ASIAN_FADE",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28208",
    "timestamp": "2026-08-10T03:23:02.297420+00:00",
    "call_action": "CALL: LONG ETH/USD",
    "symbol": "ETH/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 1915.10. Hurst: 0.116 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28194",
    "timestamp": "2026-08-10T02:33:01.419129+00:00",
    "call_action": "CALL: LONG ETH/USD",
    "symbol": "ETH/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 1912.00. Hurst: 0.123 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28193",
    "timestamp": "2026-08-10T02:33:00.330330+00:00",
    "call_action": "CALL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64880.00. Hurst: 0.316 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28180",
    "timestamp": "2026-08-10T01:45:09.499778+00:00",
    "call_action": "CALL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64880.00. Hurst: 0.318 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28178",
    "timestamp": "2026-08-10T01:42:06.501459+00:00",
    "call_action": "CALL: LONG ETH/USD",
    "symbol": "ETH/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 1912.00. Hurst: 0.129 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28177",
    "timestamp": "2026-08-10T01:42:05.343869+00:00",
    "call_action": "CALL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64880.00. Hurst: 0.318 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28172",
    "timestamp": "2026-08-10T01:13:15.242304+00:00",
    "call_action": "CALL: LONG ETH/USD",
    "symbol": "ETH/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 1911.04. Hurst: 0.130 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28171",
    "timestamp": "2026-08-10T01:13:13.455028+00:00",
    "call_action": "CALL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64880.00. Hurst: 0.318 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28169",
    "timestamp": "2026-08-10T01:10:10.516763+00:00",
    "call_action": "CALL: LONG ETH/USD",
    "symbol": "ETH/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 1911.04. Hurst: 0.130 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28168",
    "timestamp": "2026-08-10T01:10:09.385614+00:00",
    "call_action": "CALL: SHORT BTC/USD",
    "symbol": "BTC/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64957.62. Hurst: 0.318 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28166",
    "timestamp": "2026-08-10T01:07:05.897440+00:00",
    "call_action": "CALL: LONG ETH/USD",
    "symbol": "ETH/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 1911.04. Hurst: 0.131 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28165",
    "timestamp": "2026-08-10T01:07:04.514512+00:00",
    "call_action": "CALL: SHORT BTC/USD",
    "symbol": "BTC/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64957.62. Hurst: 0.317 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28163",
    "timestamp": "2026-08-10T01:00:58.137038+00:00",
    "call_action": "CALL: SHORT BTC/USD",
    "symbol": "BTC/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64957.62. Hurst: 0.318 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28135",
    "timestamp": "2026-08-09T23:27:56.048811+00:00",
    "call_action": "CALL: LONG ETH/USD",
    "symbol": "ETH/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 1915.10. Hurst: 0.138 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28134",
    "timestamp": "2026-08-09T23:27:54.488328+00:00",
    "call_action": "CALL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64880.00. Hurst: 0.325 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28132",
    "timestamp": "2026-08-09T23:24:51.326665+00:00",
    "call_action": "CALL: SHORT BTC/USD",
    "symbol": "BTC/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64957.62. Hurst: 0.326 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-28131",
    "timestamp": "2026-08-09T23:21:48.216795+00:00",
